hs_code,description,version
85408100,receiver or amplifier valves and tubes,2022
85408900,"thermionic, cold cathode or photo-cathode valves and tubes not elsewhere classified in 8540",2022
85409100,parts of cathode-ray tubes,2022
85409900,"part of thermionic, cold cathode or photo-cathode valves and tubes other than cathode-ray tubes",2022
85411000,"diodes, other than photosensitive or light-emitting diodes (led)",2022
85412100,"transistors, other than photosensitive transistors with a dissipation rate of less than 1 w",2022
85412900,"transistors, other than photosensitive transistors without a dissipation rate of less than 1 w",2022
85413000,"thyristors, diacs and triacs, other than photosensitive devices",2022
85414100,"light-emitting diodes (led), whether or not assembled with other light-emitting diodes (led)",2022
85414200,photovoltaic cells not assembled in modules or made up into panels,2022
85414300,photovoltaic cells assembled in modules or made up into panels,2022
85414900,"photosensitive semiconductor devices, other than led and photovoltaic cells whether or not assembled in
modules or made up into panels",2022
85415100,semiconductor-based transducers,2022
85415900,semiconductor devices other than semiconductor-based transducers,2022
85416000,mounted piezo-electric crystals,2022
85419000,"part of semiconductor devices or photosensitive semiconductor devices or light-emitting diodes (led) or
mounted piezo-electric crystals",2022
85423100,"electronic integrated circuits: processors and controllers, whether or not combined with memories,
converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022
85423200,electronic integrated circuits: memories,2022
85423300,electronic integrated circuits: amplifiers,2022
85423900,electronic integrated circuits other than processors and controllers or memories or amplifiers,2022
85429000,part of electronic integrated circuits,2022
85431000,"electrical machines and apparatus, having individual functions, particle accelerators",2022
85432000,"electrical machines and apparatus, having individual functions, signal generators",2022
85433020,"wet processing equipment for application by immersion of chemical/electrochemical solutions, whether/not for the purpose of removing material on printed circuit board/printed wiring board substrates",2022
85433091,"electroplating and electrolysis machines of a kind use solely or principally for the manufacture of printed
circuits",2022
85433099,"machines and apparatus for electroplating, electrolysis or electrophoresis, not elsewhere classified in
subheading 854330",2022
85434000,electronic cigarettes and similar personal electric vaporising devices,2022
85437010,electric fence energisers,2022
85437021,"cordless infrared remote control devices for video game consoles, other than game controllers of heading
9504",2022
85437029,"remote control apparatus, other than radio remote control apparatus; other than cordless infrared remote control devices for video game consoles, excluding game controllers of heading 9504",2022
85437030,electrical machines and apparatus with translation or dictionary functions,2022
85437040,equipment for removal of dust particles/elimination of electrostatic charge during the manufacture of pcb/pwb/pcba;machine for curing material by ultra-violet light for the manufacture of pcb/pwb/pcba,2022
85437050,"microwave amplifiers; digital flight-data recorders; portable battery operated electronic reader for
recording and reproducing text, still image or audio file",2022
85437060,digital signal processing apparatus capable of connect to a wired/wireless network for the mixing of sound; articles specifically designed for connec to telegraphic or telephonic apparatus/networks,2022
85437090,"electrical machines and apparatus, having individual functions, not specified or included elsewhere in
subheading 8543",2022
85439010,parts of goods of subheading 854310 or 854320,2022
85439020,parts of goods of subheading 85433020,2022
85439030,parts of goods of subheading 85437030,2022
85439040,parts of goods of subheading 85437040,2022
85439090,"parts of electrical machines and apparatus, having individual functions other than of goods of subheading
854310 or 854320, 85433020, 85437030, and 85437040",2022
85441120,"winding wire of copper with an outer coating or covering of paper, textiles or poly(vinyl chloride)",2022
85441130,winding wire of copper with an outer coating of lacquer,2022
85441140,winding wire of copper with an outer coating of enamel,2022
85441190,"winding wire of copper without an outer coating or covering of paper, textiles or pvc, lacquer, and enamel",2022
85441900,winding wire of other than copper,2022
85442011,"insulated cable fitted with rubber or plastics, for a voltage not exceeding 66 kv",2022
85442019,"insulated cable fitted other than with rubber or plastics, for a voltage not exceeding 66 kv",2022
85442021,"insulated cable not fitted with rubber or plastics, for a voltage not exceeding 66 kv",2022
85442029,"insulated cable not fitted other than with rubber or plastics, for a voltage not exceeding 66 kv",2022
85442031,"insulated cable fitted with rubber or plastics, for a voltage exceeding 66 kv",2022
85442039,"insulated cable fitted other than with rubber or plastics, for a voltage exceeding 66 kv",2022
85442041,"insulated cable not fitted with rubber or plastics, for a voltage exceeding 66 kv",2022
85442049,"insulated cable not fitted other than with rubber or plastics, for a voltage exceeding 66 kv",2022
85443012,"wiring harnesses for motor vehicles, insulated with rubber or plastics, of a kind used for vehicles of
heading 8702, 8703, 8704 or 8711",2022
85443013,"wiring harnesses for motor vehicles, insulated with rubber or plastics, of a kind not used for vehicles of
heading 8702, 8703, 8704 or 8711",2022
85443014,"wiring harnesses for motor vehicles, insulated other than with rubber or plastics, of a kind used for
vehicles of heading 8702, 8703, 8704 or 8711",2022
85443019,"wiring harnesses for motor vehicles, insulated other than with rubber or plastics, of a kind used not for
vehicles of heading 8702, 8703, 8704 or 8711",2022
85443091,"ignition wiring sets and other wiring sets of a kind used in vehicles other than motor vehicles, aircraft,
ships; insulated with rubber or plastics",2022
85443099,"ignition wiring sets and other wiring sets of a kind used in vehicles other than motor vehicles, aircraft,
ships; insulated not with rubber or plastics",2022
85444211,"submarine telephone cables; submarine telegraph cables; submarine radio relay cables, fitted with
connectors, for a voltage = 80 v",2022
85444213,"electric conductors insulated with rubber, plastics or paper; fitted with connectors, used for telecommunications, voltage = 80 v, other than submarine telephone/telegraph/radio relay cables",2022
85444219,"electric conductors, fitted with connectors, used for telecommunications, voltage = 80 v; not insulated with rubber, plastics or paper; other than submarine telephone/telegraph/radio relay cables",2022
85444221,"submarine telephone cables; submarine telegraph cables; submarine radio relay cables, fitted with
connectors, voltage > 80 v but = 1,000 v",2022
85444223,"electric conductors insulated with rubber, plastics/paper; fitted with connectors, used for
telecommunications, voltage > 80 v but = 1,000 v, oth than submarine telephone/telegraph/radio relay cables",2022
85444229,"electric conductors, fitted with connector, used for telecommunication, voltage >80 v but =1,000 v; not insulated with rubber/plastics/paper; oth than submarine telephone/telegraph/radio relay cables",2022
85444232,"battery cables, fitted with connectors, isulated with rubber or platics, for vehicles of heading 8702, 8703,
8704 or 8711; voltage = 1,000 v",2022
85444233,"battery cables, fitted with connectors, isulated with rubber or platics, other than for vehicles heading
8702, 8703, 8704 or 8711; voltage = 1,000 v",2022
85444234,"battery cables, fitted with connectors, not isulated with rubber or platics, for vehicles of heading 8702,
8703, 8704 or 8711; voltage = 1,000 v",2022
85444239,"battery cables, fitted with connectors, not isulated with rubber or platics, for vehicles other than heading
8702, 8703, 8704 or 8711; voltage = 1,000 v",2022
85444291,"flat data cables having two lines or more, fitted with connectors, insulated with rubber, plastics or paper;
voltage = 1,000 v",2022
85444292,"flat data cables having two lines or more, fitted with connectors, not insulated with rubber, plastics or
paper; voltage = 1,000 v",2022
85444294,"electric cables insulated with plastics, of which each core having diameter = 5 mm; fitted with connectors,
voltage = 1,000 v",2022
85444295,"electric cables insulated with plastics, of which each core having diameter > 5 mm but = 195 mm; fitted
with connectors, voltage = 1,000 v",2022
85444296,"electric cables insulated with plastics > 195 mm, fitted with connectors; voltage = 1,000 v; other than
battery cables, not for communications",2022
85444297,"electric cables insulated with rubber or paper, fitted with connectors; voltage = 1,000 v; other than battery
cables, not for communications",2022
85444299,"electric conductors, fitted with connectors; voltage = 1,000 v; not used for telecommunications other than
battery cables",2022
85444911,"submarine telephone cables; submarine telegraph cables; submarine radio relay cables, not fitted with
connectors, for a voltage = 80 v",2022
85444913,"electric conductors insulated with rubber, plastics or paper; not fitted with connectors, used for telecommunications, voltage = 80 v, other than submarine telephone/telegraph/radio relay cables;",2022
85444919,"electric conductors, not fitted with connectors, used for telecommunications, voltage = 80 v; insulated not with rubber/ plastics/paper; other than submarine telephone/telegraph/radio relay cables",2022
85444921,"shielded wire of a kind used in the manufacture of automotive wiring harnesses, not fitted with
connectors, voltage = 80 v",2022
85444922,"electric cables insulated with plastics, each core having d = 195 mm, not fitted with connectors, voltage = 80 v, not used for telecommunications oth than manufacture automotive wiring harnesses",2022
85444923,"electric cables insulated with plastics, each core having d > 195 mm, not fitted with connectors, voltage = 80 v, not used for telecommunications oth than manufacture automotive wiring harnesses",2022
85444924,"electric conductors other than electric cables, insulated with rubber, plastics or paper, not fitted with
connectors, not used for telecommunications, voltage = 80 v",2022
85444929,"electric conductors other than electric cables, insulated not with rubber, plastics or paper, not fitted with
connectors, not used for telecommunications, voltage = 80 v",2022
85444931,"submarine telephone cables; submarine telegraph cables; submarine radio relay cables, not fitted with
connectors, voltage > 80 v but = 1,000 v",2022
85444932,"electric conductors insulated with plastics, not fitted with connectors, used for telecommunications, voltage > 80 v but = 1,000 v, oth than submarine telephone/telegraph/radio relay cables",2022
85444933,"electric conductors insulated with rubber or paper, not fitted with connectors, used for
telecommunications, voltage > 80 v but = 1,000 v, oth than submarine telephone/telegraph/radio relay cables",2022
85444939,"electric conductors,not fitted w/ connector, used for telecommunication, voltage > 80 v but = 1,000 v; not insulated w/ rubber/plastics/paper, oth than submarine telephone/telegraph/radio relay cable",2022
85444941,"cables insulated with plastics, not used for telecommunications, not fitted with connectors, voltage > 80 v
but = 1,000 v",2022
85444942,"cables insulated with rubber, plastics or paper, not fitted with connectors, use for telecommunications,
voltage > 80 v but = 1,000 v; other than cables isulated with plastics",2022
85444949,"electric conductors, not fitted w/ connectors, not use for telecommunication, voltage > 80 v but = 1,000 v,
oth than cables isulated with plastics, rubber, plastics/paper",2022
85446011,"cables insulated with plastics, of which each core having diameter of less than 227 mm, voltage > 1 kv but
= 36 kv",2022
85446012,"cables insulated with rubber, plastics or paper, of which each core having diameter = 227 mm, voltage > 1
kv but = 36 kv",2022
85446019,"electronics conductors other than cables insulated with rubber, plastics or paper, voltage exceeding 1 kv
but not exceeding 36 kv",2022
85446021,"cables insulated with plastics, of which each core having diameter < 227 mm, voltage > 36 kv but = 66 kv",2022
85446022,"cables insulated with rubber, plastics or paper, of which each core having diameter = 227 mm, voltage >
36 kv but = 66 kv",2022
85446029,"electronics conductors other than cables insulated with rubber, plastics or paper, voltage > 36 kv but = 66
kv",2022
85446031,"electronics conductors insulated with rubber, plastics or paper, voltage exceeding 66 kv",2022
85446039,"electronics conductors not insulated with rubber, plastics or paper, voltage exceeding 66 kv",2022
85447010,submarine telephone cables; submarine telegraph cables; submarine radio relay cables,2022
85447090,"optical fibre cables other than submarine telephone cables; submarine telegraph cables; submarine radio
relay cables",2022
85451100,"carbon electrodes with or without metal, of a kind used for furnaces",2022
85451900,"carbon electrodes with or without metal, of a kind used for electrical purpose other than furnaces",2022
85452000,"carbon brushes with or without metal, of a kind used for electrical purposes",2022
85459000,"lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a
kind used for electrical purposes",2022
85461000,electrical insulators of glass,2022
85462010,transformer bushings and circuit breaker insulators of ceramics,2022
85462090,electrical isulators other than transformer bushings and circuit breaker insulators of ceramics,2022
85469000,electrical insulators of any material other than of glass or of ceramics,2022
85471000,"insulating fittings for electrical machines, of ceramics, other than insulators of heading 8546",2022
85472000,"insulating fittings for electrical machines, of plastics, other than insulators of heading 8546",2022
85479010,"electric conduit tubing and joints therefor, of base metal lined with insulating material",2022
85479090,"appliances/equipment, being fittings wholly of insulating material apart from any minor components of metal, incorporated during moulding solely for assembly, other than insulators of heading 8546",2022
85480000,"electrical parts of machinery or apparatus, not specified or included elsewhere in this chapter",2022
85491111,"lead acid scrap storage batteries, drained or undrained, of a kind used in aircraft",2022
85491112,"lead acid scrap storage batteries, drained or undrained, of subheading 85071092, 85071095, 85072094
or 85072095, not used in aircraft",2022
85491119,"lead acid scrap storage batteries, drained or undrained; not used in aircraft, other than subheading
85071092, 85071095, 85072094 or 85072095",2022
85491120,waste and scrap of lead-acid accumutalors containing mainly iron,2022
85491130,waste and scrap of lead-acid accumutalors containing mainly copper,2022
85491191,spent lead-acid accumulators of a kind used in aircraft,2022
85491192,"spent lead-acid accumulators of subheading 85071092, 85071095, 85072094 or 85072095, not used in
aircraft",2022
85491199,"spent lead-acid accumulators; not used in aircraft, other than subheading 85071092, 85071095,
85072094 or 85072095",2022
85491210,"waste and scrap of primary cells and primary batteries, containing lead, cadmium or mercury",2022
85491220,"waste and scrap of electric accumulators of a kind used in aircraft, containing lead, cadmium or mercury",2022
85491290,"spent primary cells, spent primary batteries and spent electric accumulators, containing lead, cadmium
or mercury",2022
85491310,"waste and scrap of primary cells and primary batteries, sorted by chemical type and not containing lead,
cadmium or mercury",2022
85491320,"waste and scrap of electric accumulators of a kind used in aircraft, sorted by chemical type and not
containing lead, cadmium or mercury",2022
85491390,"spent primary cells, spent primary batteries and spent electric accumulators, sorted by chemical type and
not containing lead, cadmium or mercury",2022
85491410,"waste and scrap of primary cells and primary batteries, unsorted and not containing lead, cadmium or
mercury",2022
85491420,"waste and scrap of electric accumulators of a kind used in aircraft, unsorted and not containing lead,
cadmium or mercury",2022
85491490,"spent primary cells, spent primary batteries and spent electric accumulators, unsorted and not containing
lead, cadmium or mercury",2022
85491910,"electrical and electronic waste and scrap of primary cells and primary batteries, other than clasified in
subheading 854911-854914",2022
85491920,"waste and scrap of electric accumulators of a kind used in aircraft, other than clasified in subheading
854911-854914",2022
85491990,"spent primary cells, spent primary batteries and spent electric accumulators, other than clasified in
subheading 854911-854914",2022
85492100,"electrical&electronic waste&scrap,used for recovery of precious metal,have primary cells/batteri,electric accumulator,mercury-switch,glass from crt/electronic part have cadmium,mercury, lead/pcbs",2022
85492900,"electrical&electronic waste&scrap,used for recovery of precious metal,not have primary cells/batteri,electric accumulator,mercury-switch,glass from crt/electronic part have cadmium,mercury,
lead/pcbs",2022
85493100,"electrical&electronic waste&scrap,used for oth electrical&electronic assemblies&pcb,have primary cells/batteri,electric accumulator,mercury-switch,glass from crt/electronic part have cadmium,mercury,
lead/pcbs",2022
85493900,"electrical&electronic waste&scrap,used for oth electrical&electronic assemblies&pcb,not have primary cells/batteri,electric accumulator,mercury-switch,glass from crt/electronic part have cadmium,mercury,
lead/pcbs",2022
85499110,"electrical and electronic waste and scrap containing glass from cathode-ray tubes or other activated
glass, not used for the recovery precious metal and pcb",2022
85499190,"electrical&electronic waste&scrap have primary cell/batteri, electric accumulator,mercury-switch,or electric/electronic part have cadmium,mercury,lead/pcbs; not used recovery precious metal & pcb",2022
85499900,"electrical and electronic waste and scrap, not elsewhere clasified in heading 8549",2022
86011000,rail locomotives powered from an external source of electricity,2022
86012000,rail locomotives powered by electric accumulators,2022
86021000,diesel-electric locomotives,2022
86029000,"rail locomotives; locomotive tenders, power from internal source of electricity or not by electric
accumulators, other than diesel-electric locomotives",2022
86031000,"self-propelled railway or tramway coaches, vans and trucks, other than those of heading 8604; powered
from an external source of electricity",2022
86039000,"self-propelled railway or tramway coaches, vans and trucks, other than those of heading 8604; powered
from an internal source of electricity",2022
86040000,"railway or tramway maintenance or service vehicles, whether or not self-propelled (for example, workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",2022
86050000,"railway or tramway passenger coaches, not self-propelled; luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading 8604)",2022
86061000,"tank wagons and the like, not self- propelled",2022
86063000,"self-discharging vans and wagons, other than those of subheading 860610, not self- propelled",2022
86069100,"railway or tramway goods vans and wagons, not self- propelled; covered and closed, other than tank
wagons or self-discharging vans & wagons",2022
86069200,"railway or tramway goods vans and wagons, not self- propelled; open, with non-removable sides of a
height > 60 cm, other than tank wagons or self-discharging vans & wagons",2022
86069900,"railway or tramway goods vans and wagons, not self-propelled, other than tank wagons or self-discharging vans & wagons; open, with removable sides of a height > 60 cm; not covered and closed",2022
86071100,driving bogies and bissel-bogies,2022
86071200,bogies and bissel-bogies other than driving bogies and bissel-bogies,2022
86071900,"axles and wheels, including parts thereof and parts of bogies or bissel bogies",2022
86072100,air brakes and parts thereof,2022
86072900,brakes other than air brakes and parts thereof,2022
86073000,"hooks and other coupling devices, buffers, and parts thereof",2022
86079100,"parts of railway or tramway of locomotives, other than bogies, bissel-bogies, axles and wheels, brakes,
and parts thereof",2022
86079900,"parts of railway or tramway of rolling-stock, other than bogies, bissel-bogies, axles and wheels, brakes,
and parts thereof",2022
86080020,"electro-mechanical signalling, safety or traffic control equipment for railways, tramways, roads, inland
waterways, parking facilities, port installations or airfields",2022
86080090,"non electro-mechanical signalling, safety or traffic control equipment for railways, tramways, roads,
inland waterways, parking facilities, port installations or airfields",2022
86090010,"containers of base metal (including containers for the transport of fluids) specially designed and equipped
for carriage by one or more modes of transport",2022
86090090,"containers of non-base metal (including containers for the transport of fluids) specially designed and
equipped for carriage by one or more modes of transport",2022
87011011,"single axle tractors for agricultural use; of a power = 225 kw, whether or not electrically operated",2022
87011019,"single axle tractors not for agricultural use; of a power = 225 kw, whether or not electrically operated",2022
87011091,"single axle tractors for agricultural use; of a power > 225 kw, whether or not electrically operated",2022
87011099,"single axle tractors not for agricultural use; of a power > 225 kw, whether or not electrically operated",2022
87012110,"road tractors for semi-trailers with only compression-ignition internal combustion piston engine (diesel or
semi-diesel), ckd",2022
87012190,"road tractors for semi-trailers with only compression-ignition internal combustion piston engine (diesel or
semi-diesel), not ckd",2022
87012210,"road tractors for semi-trailers with both compression-ignition internal combustion piston engine (diesel or
semi-diesel) and electric motor as motors for propulsion, ckd",2022
87012290,"road tractors for semi-trailers with both compression-ignition internal combustion piston engine (diesel or
semi-diesel) and electric motor as motors for propulsion, not ckd",2022
87012310,"road tractors for semi-trailers with both spark-ignition internal combustion piston engine and electric
motor as motors for propulsion, ckd",2022
87012390,"road tractors for semi-trailers with both spark-ignition internal combustion piston engine and electric
motor as motors for propulsion, not ckd",2022
87012410,"road tractors for semi-trailers with only electric motor for propulsion, ckd",2022
87012490,"road tractors for semi-trailers with only electric motor for propulsion, not ckd",2022
87012910,"tractors (other than tractors of heading 8709) not elsewhere spesified in 8701, ckd",2022
87012990,"tractors (other than tractors of heading 8709) not elsewhere spesified in 8701, not ckd",2022
87013000,track-laying tractors,2022
87019110,"agricultural tractors, of an engine power not exceeding 18 kw",2022
87019190,"tractors for oth than agricultural, of an engine power not exceeding 18 kw",2022
87019210,"agricultural tractors, of an engine power exceeding 18 kw but not exceeding 37 kw",2022
87019290,"tractors for oth than agricultural, of an engine power exceeding 18 kw but not exceeding 37 kw",2022
87019310,"agricultural tractors, of an engine power exceeding 37 kw but not exceeding 75 kw",2022
87019390,"tractors for oth than agricultural, of an engine power exceeding 37 kw but not exceeding 75 kw",2022
87019410,"agricultural tractors, of an engine power exceeding 75 kw but not exceeding 130 kw",2022
87019490,"tractors for oth than agricultural, of an engine power exceeding 75 kw but not exceeding 130 kw",2022
87019510,"agricultural tractors, of an engine power exceeding 130 kw",2022
87019590,"tractors for oth than agricultural, of an engine power exceeding 130 kw",2022
87021010,"motor cars (including stretch limousines), for the transport of = 10 persons, including driver, with only
engine (diesel or semi-diesel); ckd",2022
87021041,"motor coaches, buses or minibuses, of a gvw = 6 t but = 18 t, for the transport of = 10 persons, including
driver, with only engine (diesel or semi-diesel); ckd",2022
87021042,"motor coaches, buses or minibuses, of a gvw > 24 t, for the transport of = 10 persons, incl the driver, with
only engine (diesel or semi-diesel); ckd",2022
87021049,"motor coaches, buses or minibuses ,of a gvw of > 18 t but = 24 t, for the transport of = 10 persons,
including driver, with only engine (diesel or semi-diesel); ckd",2022
87021050,"vans for the transport of = 10 persons, including driver, with only engine (diesel or semi-diesel); ckd",2022
87021060,"motor cars (including stretch limousines ), for the transport of = 10 persons, including driver; with only
engine (diesel or semi-diesel); not ckd",2022
87021071,"motor coaches, buses or minibuses, for the transport = 30 persons, specially design use in airports, of a
gvw of = 6 t but = 18 t, with only engine (diesel or semi-diesel); not ckd",2022
87021072,"motor coaches, buses or minibuses, for the transport = 30 persons, specially design use in airports, of a
gvw > 24 t, with only engine (diesel or semi-diesel); not ckd",2022
87021079,"motor coaches, buses or minibuses, for the transport = 30 persons, specially design use in airports, of a
gvw of > 18 t but = 24 t, with only engine (diesel or semi-diesel); not ckd",2022
87021081,"motor coaches, buses, minibuses, for the transport of = 30 persons; of a gvw of = 6 t but = 18 t, with only
engine (diesel or semi-diesel); not ckd",2022
87021082,"motor coaches, buses, minibuses, for the transport of = 30 persons; of a gvw > 24 t, with only engine
(diesel or semi-diesel); not ckd",2022
87021089,"motor coaches, buses, minibuses, for the transport of = 30 persons; of a gvw of > 18 t but = 24 t, with only
engine (diesel or semi-diesel); not ckd",2022
87021091,"vans , for the transport of >10 persons, including driver; of a gvw > 24 t, with only engine (diesel or semi-
diesel); not ckd",2022
87021099,"vans , for the transport of >10 persons, including driver; of a gvw = 24 t, with only engine (diesel or semi-
diesel); not ckd",2022
87022010,"motor cars (including stretch limousines), for the transport = 10 persons, incl driver; hybrid electric and
engine (diesel or semi-diesel) for propulsion, ckd",2022
87022022,"motor coaches, buses or minibuses, for the transport of = 30 persons, of a gvw of = 6 t but = 18 t, hybrid
electric and engine (diesel or semi-diesel) for propulsion, ckd",2022
87022023,"motor coaches, buses or minibuses, for the transport of = 30 persons, of a gvw > 24 t, hybrid electric and
engine (diesel or semi-diesel) for propulsion, ckd",2022
87022029,"motor coaches, buses or minibuses, for the transport of = 30 persons, of a gvw of > 18 t but = 24 t, hybrid
electric and engine (diesel or semi-diesel) for propulsion, ckd",2022
87022031,"motor coaches, buses or minibuses, for the transport of = 10 persons but < 30 persons, of a gvw of = 6 t
but = 18 t, hybrid electric and engine (diesel or semi-diesel) for propulsion, ckd",2022
87022032,"motor coaches, buses or minibuses, for the transport of = 10 persons but < 30 persons, of a gvw > 24 t,
hybrid electric and engine (diesel or semi-diesel) for propulsion, ckd",2022
87022039,"motor coaches, buses or minibuses, for the transport of = 10 persons but < 30 persons, of a gvw of > 18 t
but = 24 t, hybrid electric and engine (diesel or semi-diesel) for propulsion, ckd",2022
87022041,"vans, of a gvw > 24 t, for the transport of >10 persons, including driver, hybrid electric and engine (diesel or
semi-diesel) for propulsion, ckd",2022
87022049,"vans, of a gvw = 24 t, for the transport of > 10 persons, including driver, hybrid electric and engine (diesel
or semi-diesel) for propulsion, ckd",2022
87022050,"motor cars (incl stretch limousines), for the transport of > 10 persons, incl driver, hybrid electric and
engine (diesel or semi-diesel) for propulsion, not ckd",2022
87022061,"motor coaches, buses or minibuses, of a gvw of = 6 t but = 18 t, for transport = 30 persons and designed use in airports, hybrid electric and engine (diesel or semi-diesel) for propulsion , not ckd",2022
87022062,"motor coaches, buses or minibuses, of a gvw > 24 t, for transport = 30 persons and designed use in airports, hybrid electric and engine (diesel or semi-diesel) for propulsion, not ckd",2022
87022069,"motor coaches, buses or minibuses, of a gvw > 18 t but = 24 t, for transport = 30 persons & designed use in airports, hybrid electric & engine (diesel or semi-diesel) for propulsion, not ckd",2022
87022071,"motor coaches, buses or minibuses, of a gvw of = 6 t but = 18 t, for the transport of = 10 persons but < 30 persons, hybrid electric and engine (diesel or semi-diesel) for propulsion, not ckd",2022
87022072,"motor coaches, buses or minibuses, of a gvw > 24 t, for the transport of = 10 persons but < 30 persons,
hybrid electric and engine (diesel or semi-diesel) for propulsion, not ckd",2022
87022079,"motor coaches, buses or minibuses, of a gvw of > 18 t but = 24 t, for the transport of = 10 persons but < 30 persons, hybrid electric & engine (diesel or semi-diesel) for propulsion, not ckd",2022
87022091,"vans, of a gvw > 24 t, for the transport of > 10 persons, incl driver, hybrid electric and engine (diesel or
semi-diesel) for propulsion, not ckd",2022
87022099,"vans, of a gvw = 24 t, for the transport of > 10 persons, incl driver, hybrid electric and engine (diesel or
semi-diesel) for propulsion, not ckd",2022
87023010,"motor cars (incl stretch limousines), for the transport of > 10 persons, incl driver; with hybrid spark- ignition internal combustion piston engine and electric motor as motors for propulsion, ckd",2022
87023021,"motor coaches, buses or minibuses, of a gvw > 24 t, for transport of = 30 persons, with spark hybrid- ignition internnal combustion piston engine and electric motor as motor for propulsion, ckd",2022
87023029,"motor coaches, buses or minibuses, 0f a gvw = 24 t, for transport of = 30 persons, with spark hybrid- ignition internnal combustion piston engine and electric motor as motor for propulsion, ckd",2022
87023031,"motor coaches, buses or minibuses, of a gvw > 24 t, for transport of = 10 persons but < 30 persons; with hybrid spark-ignition internnal combustion piston engine & electric motor for propulsion, ckd",2022
87023039,"motor coaches, buses or minibuses, of a gvw = 24 t, for transport of = 10 persons but < 30 persons; with hybrid spark-ignition internnal combustion piston engine & electric motor for propulsion, ckd",2022
87023041,"vans, of a gvw > 24 t, for the transport of > 10 persons, incl driver; with hybrid spark-ignition internal
combustion piston engine and electric motor as motors for propulsion, ckd",2022
87023049,"vans, of a gvw = 24 t, for the transport of > 10 persons, incl driver; with hybrid spark-ignition internal
combustion piston engine and electric motor as motors for propulsion, ckd",2022
87023050,"motor cars (including stretch limousines), for the transport of >10 persons, incl driver; with hybrid spark- ignition internnal combustion piston engine and electric motor for propulsion, not ckd",2022
87023061,"motor coaches, buses/minibuses, of a gvw > 24 t, for transport = 30 persons and design use in airports, with hybrid spark-ignition intern combustion engine & electric motor for propulsion, not ckd",2022
87023069,"motor coaches, buses/minibuses, of a gvw = 24 t, for transport = 30 persons and design use in airports, with hybrid spark-ignition intern combustion engine & electric motor for propulsion, not ckd",2022
87023071,"motor coaches, buses or minibuses, of a gvw > 24 t, for transport of 30 = persons, with spark-ignition
internnal combustion piston engine & electric motor for propulsion, not ckd",2022
87023079,"motor coaches, buses or minibuses, of a gvw = 24 t, for transport of 30 = persons, with spark-ignition internnal combustion piston engine and electric motor for propulsion, not ckd",2022
87023091,"vans, of a gvw > 24 t, for the transport of > 10 persons, incl driver; with hybrid spark-ignition internnal
combustion piston engine and electric motor for propulsion, not ckd",2022
87023099,"vans, of a gvw = 24 t, for the transport of >10 persons, incl driver; with hybrid spark-ignition internnal
combustion piston engine and electric motor for propulsion, not ckd",2022
87024010,"motor cars (including stretch limousines), for the transport of = 10 persons, incl driver; with only electric
motor for propulsion, ckd",2022
87024021,"motor coaches, buses or minibuses, of a gvw > 24 t for transport of = 30 persons, with only electric motor
for propulsion, ckd",2022
87024029,"motor coaches, buses or minibuses, of a gvw = 24 t, for transport of = 30 persons, with only electric motor
for propulsion, ckd",2022
87024031,"motor coaches, buses or minibuses, of a gvw > 24 t, for the transport of = 10 persons but < 30 persons,
with only electric motor for propulsion, ckd",2022
87024039,"motor coaches, buses or minibuses, of a gvw = 24 t, for the transport of = 10 persons but < 30 persons,
with only electric motor for propulsion, ckd",2022
87024041,"vans, of a gvw > 24 t, for the transport of = 10 persons, incl driver; with only electric motor for propulsion,
ckd",2022
87024049,"vans, of a gvw = 24 t, for the transport of = 10 persons, incl driver; with only electric motor for propulsion,
ckd",2022
87024050,"motor cars (including stretch limousines), for the transport of = 10 persons, incl driver; with only electric
motor for propulsion, not ckd",2022
87024061,"motor coaches, buses or minibuses, of a gvw > 24 t, for transport = 30 persons and design use in airports;
with only electric motor for propulsion, not ckd",2022
87024069,"motor coaches, buses or minibuses, of a gvw = 24 t, for transport = 30 persons and design use in airports;
with only electric motor for propulsion, not ckd",2022
87024071,"motor coaches, buses or minibuses, of a gvw > 24 t for transport of = 30 persons; with only electric motor
for propulsion, not ckd",2022
87024079,"motor coaches, buses or minibuses, of a gvw = 24 t for transport of = 30 persons; with only electric motor
for propulsion, not ckd",2022
87024091,"vans, of a gvw > 24 t, for the transport of = 10 persons, incl driver; with only electric motor for propulsion,
not ckd",2022
87024099,"vans, of a gvw = 24 t, for the transport of = 10 persons, incl driver; with only electric motor for propulsion,
not ckd",2022
87029010,"motor cars (including stretch limousines), for the transport of = 10 persons, incl driver; with only spark-
ignition combustion piston engine for propulsion, ckd",2022
87029021,"motor coaches, buses or minibuses, for the transport = 30 persons, of a gvw > 24 t; with only spark-ignition
combustion piston engine for propulsion, ckd",2022
87029029,"motor coaches, buses or minibuses, for the transport = 30 persons ,of a gvw = 24 t, with only spark-ignition
combustion piston engine for propulsion , ckd",2022
87029031,"motor coaches, buses or minibuses, for transport = 10 persons but < 30 persons, of a gvw > 24 t; with only
spark-ignition combustion piston engine for propulsion, ckd",2022
